date,month,season,state,boat,boat_size,lat,lon,depth,dist_coast,mesh,effort,bottom,trans,total_catch,species,tl,fl,weight,sex,mat_stage
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,LAURENTINO,10,-4.904045,-36.554808,14,20.309,45,15708,PEDRA,5,106866,Scomberomorus brasiliensis,47.5,41,663,,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,LAURENTINO,10,-4.904045,-36.554808,14,20.309,45,15708,PEDRA,5,106866,Scomberomorus brasiliensis,53,45,701,,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,LAURENTINO,10,-4.904045,-36.554808,14,20.309,45,15708,PEDRA,5,106866,Scomberomorus brasiliensis,55,47,878,,
21/03/2013,3,VERÃO,RIO GRANDE DO NORTE,PAULO RICARDO,10,-4.835567,-36.657406,21.5,27.896,60,13919.6,LAMA,10,9761,Scomberomorus brasiliensis,61,52,583,,
21/03/2013,3,VERÃO,RIO GRANDE DO NORTE,PAULO RICARDO,10,-4.835567,-36.657406,21.5,27.896,60,13919.6,LAMA,10,9761,Scomberomorus brasiliensis,48,43,309,,
21/03/2013,3,VERÃO,RIO GRANDE DO NORTE,PAULO RICARDO,10,-4.835567,-36.657406,21.5,27.896,60,13919.6,LAMA,10,9761,Scomberomorus brasiliensis,53,48,517,,
21/03/2013,3,VERÃO,RIO GRANDE DO NORTE,PAULO RICARDO,10,-4.835567,-36.657406,21.5,27.896,60,13919.6,LAMA,10,9761,Scomberomorus brasiliensis,54,47.5,397,,
22/03/2013,3,VERÃO,RIO GRANDE DO NORTE,PAULO RICARDO,10,-4.932083,-36.644326,14.5,17.483,60,16449.5,PEDRA,5,54626,Scomberomorus brasiliensis,53.6,51.5,651,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,80.5,67,2030,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,80,70,2850,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,70.5,58,1430,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,76.5,61,2000,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,79,65,2310,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,68,54,1210,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,90,73,3100,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,84,71,2640,,
